segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_path,review_status,transcription,final_selection
REC135_SEG0045,REC135,SPK009,train,vad_v2_spk009,732.44,750.12,17.68,data/processed/segments/REC135/REC135_SEG0045.wav,reviewed,war ssineɣ bnaḍem a mixef tessawarem rexdenni issquqeɛ uyaziḍ wiss martayen ifekkar cimɛun deg wawar i inna yasuɛ qber i ɣa issquqeɛ uyaziḍ wiss martayen ad ayi tenkared ṭraṭa n twarawin xenni ibda ittru attas,no
REC136_SEG0001,REC136,SPK009,train,vad_v2_spk009,0.728,3.336,2.608,data/processed/segments/REC136/REC136_SEG0001.wav,reviewed,yasuɛ zzat i pilaṭus,no
REC136_SEG0002,REC136,SPK009,train,vad_v2_spk009,6.04,23.336,17.296,data/processed/segments/REC136/REC136_SEG0002.wav,reviewed,deɣya ɣar ssbeḥ zic mcawaren imeqqranen n ikehhanen ak d imɣaren n rgens d imsermaden n idlisen d marra jmaɛet tameqqrant niṭni carfen yasuɛ iwyen t uca sellmen t i pilaṭus,no
REC136_SEG0003,REC136,SPK009,train,vad_v2_spk009,24.088,33.096,9.008,data/processed/segments/REC136/REC136_SEG0003.wav,reviewed,isseqsa i t pilaṭus ma cek d ajedjid n wudayen yarra dd xas inna as cek tennid t simant nnec,no
REC136_SEG0004,REC136,SPK009,train,vad_v2_spk009,33.816,48.936,15.12,data/processed/segments/REC136/REC136_SEG0004.wav,reviewed,tuɣa imeqqranen n ikehhanen ttcetcan zzayes zeg wattas n tmesrayin isseqsa t pilaṭus ɛawed inna as ma war dd tettarid s ca xzar attas n yinni xak ittcetcan,no
REC136_SEG0005,REC136,SPK009,train,vad_v2_spk009,49.656,53.96,4.304,data/processed/segments/REC136/REC136_SEG0005.wav,reviewed,war dd yarri yasuɛ s walu arami itebhet pilaṭus,no
REC136_SEG0006,REC136,SPK009,train,vad_v2_spk009,57.688,59.784,2.096,data/processed/segments/REC136/REC136_SEG0006.wav,reviewed,yasuɛ d bar abbas,no
REC136_SEG0007,REC136,SPK009,train,vad_v2_spk009,61.72,74.632,12.912,data/processed/segments/REC136/REC136_SEG0007.wav,reviewed,innum iḍedjeq i ijjen umeḥbus ḍi kur rɛid wenni ixsen niṭni tuɣa din ijjen umi qqaren bar abbas ḥebbsen t ak d imɣewwɣen inni inɣin ijjen deg uɣewweɣ,no
REC136_SEG0008,REC136,SPK009,train,vad_v2_spk009,75.0,94.184,19.184,data/processed/segments/REC136/REC136_SEG0008.wav,reviewed,isɣuyy rɣaci uca niṭni bdan ttettarren zzayes ḥima ad igg am mammec tuɣa innum ittegg i niṭni yarra dd pilaṭus inna ma texsem ad awem dd arxuɣ i ujedjid n wudayen minzi tuɣa issen belli imeqqranen n ikehhanen aqa sellmen t zi reḥsed,no
REC136_SEG0009_PART01,REC136,SPK009,train,vad_v2_spk009,95.224,105.36,10.136,data/processed/segments/REC136/REC136_SEG0009_PART01.wav,reviewed,maca imeqqranen n ikehhanen ɛarnen rɣaci maḥend ad ttaren ad asen dd iḍreq i bar abbas pilaṭus inna asen min texsem,no
REC136_SEG0009_PART02,REC136,SPK009,train,vad_v2_spk009,105.36,115.496,10.136,data/processed/segments/REC136/REC136_SEG0009_PART02.wav,reviewed,ad ggeɣ s wenni umi tettraɣam ajedjid n wudayen sɣuyyen ɛawed sellb i t inna asen pilaṭus man tuɛeffna i igga,no
REC136_SEG0010,REC136,SPK009,train,vad_v2_spk009,116.216,132.744,16.528,data/processed/segments/REC136/REC136_SEG0010.wav,reviewed,xenni arnin ḍi tɣuyyit ɛad ktar sellb i t am tuɣa ixs pilaṭus ad issarḍa rɣaci iḍreq i bar abbas maca isellem asen yasuɛ awarni rami t hettken s urekkuḍ ḥima ad t sellben,no
REC136_SEG0011,REC136,SPK009,train,vad_v2_spk009,136.824,139.432,2.608,data/processed/segments/REC136/REC136_SEG0011.wav,reviewed,iɛeskariyyen sseḥqaran yasuɛ,no
REC136_SEG0012,REC136,SPK009,train,vad_v2_spk009,141.528,148.488,6.96,data/processed/segments/REC136/REC136_SEG0012.wav,reviewed,gewwden t iɛeskariyyen ɣar daxer n remraḥ n ṭaddarṭ n ccraɛ umi qqaren prituriyum,no
REC136_SEG0013_PART01,REC136,SPK009,train,vad_v2_spk009,149.016,163.584,14.568,data/processed/segments/REC136/REC136_SEG0013_PART01.wav,reviewed,uca ssmunen marra rkumpaniyyet n rɛeskar ssyarḍen as ijjen werruḍ d azeggʷaɣ muden as ijjen ttaj s isennanen uca qqnen as t bdan ttsedjamen xas qqaren as azul xak a ajedjid n wudayen,no
REC136_SEG0013_PART02,REC136,SPK009,train,vad_v2_spk009,163.584,178.152,14.568,data/processed/segments/REC136/REC136_SEG0013_PART02.wav,reviewed,tuɣa ccaten t ɣar uzedjif s yijjen weɛmud n uɣanim ssusufen xas uca uḍaren x ifadden nsen ɛebden t awarni rami t sseḥqaren kksen as aserham azeggʷaɣ uca ssyarḍen as arruḍ nnes,no
REC136_SEG0014,REC136,SPK009,train,vad_v2_spk009,178.616,182.216,3.6,data/processed/segments/REC136/REC136_SEG0014.wav,reviewed,xenni ssuffɣen t ḥima ad t sellben,no
REC136_SEG0015,REC136,SPK009,train,vad_v2_spk009,186.296,188.136,1.84,data/processed/segments/REC136/REC136_SEG0015.wav,reviewed,abrid ɣar ssalib,no
REC136_SEG0016,REC136,SPK009,train,vad_v2_spk009,189.016,194.504,5.488,data/processed/segments/REC136/REC136_SEG0016.wav,reviewed,ḥsaren ijjen wenni dd ikkin ssenni am dd yusa zeg iyyar,no
REC136_SEG0017,REC136,SPK009,train,vad_v2_spk009,195.32,211.176,15.856,data/processed/segments/REC136/REC136_SEG0017.wav,reviewed,cimɛun zi qayrawan babas n aliksandir d rufus ḥima ad as yarbu ssalib iwyen yeccu ɣar wemcan umi qqaren juljuta min ixs ad yini amcan n tceqquft,no
REC136_SEG0018_PART01,REC136,SPK009,train,vad_v2_spk009,212.184,225.568,13.384,data/processed/segments/REC136/REC136_SEG0018_PART01.wav,reviewed,wcin as binu ixedjḍen s mirru d amarzag ḥima ad t isuw maca netta war ixs ad t isuw umi t sellben bḍan arruḍ nnes ggin xas akeccuḍ x min ɣa iksi kur,no
REC136_SEG0018_PART02,REC136,SPK009,train,vad_v2_spk009,225.568,238.952,13.384,data/processed/segments/REC136/REC136_SEG0018_PART02.wav,reviewed,ijj zzaysen tuɣa tasaɛɛet d ṭraṭa aqa tt d tesɛa n ssbeḥ umi t sellben ssibbet n rmewt nnes aqa tt ḍi tira ya sennej nnes wa d ajedjid n wudayen,no
REC136_SEG0019,REC136,SPK009,train,vad_v2_spk009,239.416,252.616,13.2,data/processed/segments/REC136/REC136_SEG0019.wav,reviewed,sellben akides ṭnayen n ixewwanen ijjen x ufusi nnes wenneɣni x uzermaḍ nnes ammu i ttwakemmrent tira iqqaren ittwaḥseb ak d inni itɛeddan,no
REC136_SEG0020,REC136,SPK009,train,vad_v2_spk009,253.56,269.864,16.304,data/processed/segments/REC136/REC136_SEG0020.wav,reviewed,inni ssenni dd ittekken tuɣa ttceqqafen ḍayes tthezzan izedjifen nsen nnan a cek wenni i ɣa ihedmen zzawect tameqqrant uca ad tt tebnid ɛawed ḍi ṭraṭa n wussan senjem ixef nnec hwa dd zi ssalib,no
REC136_SEG0021_PART01,REC136,SPK009,train,vad_v2_spk009,271.32,282.304,10.984,data/processed/segments/REC136/REC136_SEG0021_PART01.wav,reviewed,ammu i t sseḥqaren ɛawed imeqqranen n ikehhanen ak d imsermaden n idlisen nnan tuɣa issenjem inneɣni maca war izemmar ad issenjem ixef nnes,no
REC136_SEG0021_PART02,REC136,SPK009,train,vad_v2_spk009,282.304,293.288,10.984,data/processed/segments/REC136/REC136_SEG0021_PART02.wav,reviewed,ejj lmasiḥ ajedjid n israil ad dd ihwa rexxu zi ssalib ḥima ad nzar uca ad ḍayes namen ura d yinni ittwasellben akides kkwaren t,no
REC136_SEG0022,REC136,SPK009,train,vad_v2_spk009,296.696,298.152,1.456,data/processed/segments/REC136/REC136_SEG0022.wav,reviewed,rmewt n yasuɛ,no
REC136_SEG0023,REC136,SPK009,train,vad_v2_spk009,299.448,312.52,13.072,data/processed/segments/REC136/REC136_SEG0023.wav,reviewed,umi dd tiweḍ ṭsaɛɛet setta aqa tt d ḍḍhur tewḍa dd tadjest x ṭammurṭ marra ar tesɛa aqa tt d ṭraṭa n uɛecci ḍi ṭsaɛɛet tesɛa isɣuy yasuɛ s tmijja tejhed,no
REC136_SEG0024_PART01,REC136,SPK009,train,vad_v2_spk009,312.792,326.464,13.672,data/processed/segments/REC136/REC136_SEG0024_PART01.wav,reviewed,inna s ires n tramit il il lmana cabaqtani min ixs ad yini a arebbi inu a arebbi inu mayemmi dayi tejjid ca zeg inni din ibedden umi srin aya nnan aqa ne,no
REC136_SEG0024_PART02,REC136,SPK009,train,vad_v2_spk009,326.464,340.136,13.672,data/processed/segments/REC136/REC136_SEG0024_PART02.wav,reviewed,tta iraɣa i iliya yuzzer dd ɣares ijjen issuff ict n spunxa s rxedj igga i tt x uɣanim iwca as ḥima ad isuw inna raja ejj aneɣ ad nzar ma ad dd yas iliya ḥima ad t i dd issehwa,no
REC136_SEG0025,REC136,SPK009,train,vad_v2_spk009,340.92,354.024,13.104,data/processed/segments/REC136/REC136_SEG0025.wav,reviewed,xenni isɣuy yasuɛ s ict n tmijja tejhed uca isellem arruḥ nnes areḥḥaf n wadaf ɣar zzawect tameqqrant ittwacarreg x ṭnayen zi sennej ɣar swadday,no
REC136_SEG0026,REC136,SPK009,train,vad_v2_spk009,355.224,363.432,8.208,data/processed/segments/REC136/REC136_SEG0026.wav,reviewed,umi izra rqebṭan n mya i din ibedden zzates isɣuyyu ammu s jjehd uca xenni ibedd usuffeɣ n nnefs,no
REC136_SEG0027_PART01,REC136,SPK009,train,vad_v2_spk009,363.608,377.36,13.752,data/processed/segments/REC136/REC136_SEG0027_PART01.wav,reviewed,inna s tidett tuɣa bnaḍem a d mmis n arebbi tuɣa din ɛawed timɣarin xezzarent i dd zi raggʷaj jar asent ɛawed maryam n majdala d maryam yemmas n,no
REC136_SEG0027_PART02,REC136,SPK009,train,vad_v2_spk009,377.36,391.112,13.752,data/processed/segments/REC136/REC136_SEG0027_PART02.wav,reviewed,yaɛqub amazuz u rad yemmas n yusis d salumi tinni t i dd iḍfaren sexxarent xas umi t tuɣa ḍi ljalil tuɣa din ura d attas n timɣarin nneɣnit tinni tuɣa akides i dd igeɛɛden ɣar urcalim,no
REC136_SEG0028,REC136,SPK009,train,vad_v2_spk009,394.232,395.848,1.616,data/processed/segments/REC136/REC136_SEG0028.wav,reviewed,anḍer n yasuɛ,no
REC136_SEG0029_PART01,REC136,SPK009,train,vad_v2_spk009,396.248,411.18,14.932,data/processed/segments/REC136/REC136_SEG0029_PART01.wav,reviewed,rami dd tiweḍ tmeddit n usewjed tameddit nni idjan qber i ass n ssebt yusa dd yusuf zi ramta ijjen umcawar icennɛen n meḥkama tameqqrant n udayyen wenni tuɣa ittrajan,no
REC136_SEG0029_PART02,REC136,SPK009,train,vad_v2_spk009,411.18,426.112,14.932,data/processed/segments/REC136/REC136_SEG0029_PART02.wav,reviewed,tageldit n arebbi uca netta izɛem ad yadef ɣar pilaṭus maḥend ad as ittar rxecbeṭ̣ n yasuɛ itebhet pilaṭus umi immut ammu deɣya iraɣa dd i rqebṭan n mya isseqsa t,no
REC136_SEG0030,REC136,SPK009,train,vad_v2_spk009,426.112,427.912,1.8,data/processed/segments/REC136/REC136_SEG0030.wav,reviewed,ma immut ma ɛad,no
REC136_SEG0031_PART01,REC136,SPK009,train,vad_v2_spk009,428.536,442.199,13.663,data/processed/segments/REC136/REC136_SEG0031_PART01.wav,reviewed,umi ifhem man aya zi rqebṭan n mya iwca arrimet i yusuf isɣa yusuf recfen n reqṭen azdad iksi t zi ssalib icfen i t ḍi recfen nni issars i t deg wenḍer,no
REC136_SEG0031_PART02,REC136,SPK009,train,vad_v2_spk009,442.199,455.863,13.663,data/processed/segments/REC136/REC136_SEG0031_PART02.wav,reviewed,i tuɣa it waxebcen ḍi ssedjaḥ uca isseqnunni ict n tesḍart x tewwart n wenḍer tuɣa maryam n majdala d maryam yemmas n yusi zrint mani t ssarsen,no
REC137_SEG0001,REC137,SPK009,train,vad_v2_spk009,0.856,1.96,1.104,data/processed/segments/REC137/REC137_SEG0001.wav,reviewed,tanukra,no
REC137_SEG0002,REC137,SPK009,train,vad_v2_spk009,3.608,12.872,9.264,data/processed/segments/REC137/REC137_SEG0002.wav,reviewed,umi iɛdu ssebt tesɣa maryam n majdala d maryam yemmas n yaɛqub d salumi reɛṭur ḥima ad t dehnent,no
REC137_SEG0003,REC137,SPK009,train,vad_v2_spk009,13.816,27.944,14.128,data/processed/segments/REC137/REC137_SEG0003.wav,reviewed,ɣar ssbeḥ zic deg wass amezwar n ssimana iwḍent i dd ɣar wenḍer arami dd tenqar tfuct nnant jar asent wi d aneɣ i ɣa isseqnunnyen tasḍart nni idjan x wadaf n wenḍer,no
REC137_SEG0004,REC137,SPK009,train,vad_v2_spk009,28.664,35.24,6.576,data/processed/segments/REC137/REC137_SEG0004.wav,reviewed,rami xzarent zrint aqa tasḍart tettwasseqnunni zeg wenḍer waxxa tuɣa temɣar attas,no
REC137_SEG0005_PART01,REC137,SPK009,train,vad_v2_spk009,35.832,49.152,13.32,data/processed/segments/REC137/REC137_SEG0005_PART01.wav,reviewed,rami udfent ɣar yifri n wenḍer zrint ijjen ubriɣ iqqim ɣar uɣezdis afusi yarḍ arruḍ d acemrar dazirar uca nitenti nnxerɛent maca netta inna asent war ttnexriɛent ca,no
REC137_SEG0005_PART02,REC137,SPK009,train,vad_v2_spk009,49.152,62.472,13.32,data/processed/segments/REC137/REC137_SEG0005_PART02.wav,reviewed,kennint tarezzunt x yasuɛ nnasiri wenni ittwasellben aqa netta ikkar war da idji xzarent aqa amcan mani t ssarsen maca ruḥent inint i imeḥḍaren nnes ura i buṭrus,no
REC137_SEG0006,REC137,SPK009,train,vad_v2_spk009,62.872,79.048,16.176,data/processed/segments/REC137/REC137_SEG0006.wav,reviewed,aqa ad awem izwar ɣar ljalil dinni ad t tzarem am mammec tuɣa i d awem inna ffɣent deɣya uca arewrent zeg wenḍer minzi tqebs i tent tarjijit d ddehcan uca war t nnint i ḥed minzi tuɣa ggʷedent,no
REC137_SEG0007,REC137,SPK009,train,vad_v2_spk009,82.552,85.96,3.408,data/processed/segments/REC137/REC137_SEG0007.wav,reviewed,aḍḥar n yasuɛ awarni i tnukra nnes,no
REC137_SEG0008,REC137,SPK009,train,vad_v2_spk009,87.32,104.872,17.552,data/processed/segments/REC137/REC137_SEG0008.wav,reviewed,rami ed ikkar netta zic deg wass amezwar n ssimana ikkar dd uca iḍhar dd d amezwaru i maryam n majdala tenni zi tuɣa issuffeɣ sebɛa n ccwaṭen tanita truḥ uca txebbar aya i yinni tuɣa akides idjan inni tuɣa iceḍnen u ttrun,no
REC137_SEG0009_PART01,REC137,SPK009,train,vad_v2_spk009,105.464,116.288,10.824,data/processed/segments/REC137/REC137_SEG0009_PART01.wav,reviewed,rami ina srin belli netta aqa iddar uca iban asent war zzaysent uminen awarni aya iban dd s yijjen waddud nneɣni i,no
REC137_SEG0009_PART02,REC137,SPK009,train,vad_v2_spk009,116.288,127.112,10.824,data/processed/segments/REC137/REC137_SEG0009_PART02.wav,reviewed,ṭnayen zzaysen umi tuɣa gguren niṭni ɣar ijjen dcar ura d ina ruḥen ɛawed uca xebbaren inneɣni maca war t uminen,no
REC137_SEG0011,REC137,SPK009,train,vad_v2_spk009,133.88,149.96,16.08,data/processed/segments/REC137/REC137_SEG0011.wav,reviewed,rexdenni iban dd i ḥiṭac arami tuɣa qqimen ɣar ttabra uca iɛayar i ten zi ssibbet n tikkest n l iman nsen u zi ssibbet n reqsaḥet n wurawen nsen minzi war uminen zeg inni t izrin awarni rami dd ittwassnekkar netta,no
REC137_SEG0012,REC137,SPK009,train,vad_v2_spk009,150.264,165.896,15.632,data/processed/segments/REC137/REC137_SEG0012.wav,reviewed,inna asen ruḥem ɣar ddunect marra barrḥem s rexbar asebḥan ḍi marra min dd ittwaxerqen wenni yuminen u ittwasseɣḍes aqa iddar maca wenni war yuminen aqa ittwaḥaseb,no
REC137_SEG0013_PART01,REC137,SPK009,train,vad_v2_spk009,166.328,177.984,11.656,data/processed/segments/REC137/REC137_SEG0013_PART01.wav,reviewed,tina d reɛramat i ɣa iḍfaren inni yuminen aqa niṭni ad ssuffɣen ccwaṭen s yisem inu ad ssiwren s irsawen n jdid ad ksin ifiɣ,no
REC137_SEG0013_PART02,REC137,SPK009,train,vad_v2_spk009,177.984,189.64,11.656,data/processed/segments/REC137/REC137_SEG0013_PART02.wav,reviewed,ran s ifassen nsen u mara swin min ineqqen war ten iḍḍarri ca man aya uca ad ssarsen ifassen nsen x imehrac xenni ad ggenfan,no
REC137_SEG0014,REC137,SPK009,train,vad_v2_spk009,192.824,195.464,2.64,data/processed/segments/REC137/REC137_SEG0014.wav,reviewed,tameksit n yasuɛ ɣar ujenna,no
REC137_SEG0015_PART01,REC137,SPK009,train,vad_v2_spk009,196.728,207.712,10.984,data/processed/segments/REC137/REC137_SEG0015_PART01.wav,reviewed,awarni rami kidsen issiwer immeksi siditneɣ yasuɛ ɣar ujenna uca issɣim ixef nnes x ufusi n arebbi maca niṭni ffɣen uca barrḥen,no
REC137_SEG0015_PART02,REC137,SPK009,train,vad_v2_spk009,207.712,218.696,10.984,data/processed/segments/REC137/REC137_SEG0015_PART02.wav,reviewed,kur amcan u siditneɣ tuɣa ixddem akidsen uca issars rxeṭ nnes x wawaren nsen s reɛramat i yeggin amin,no
REC137_SEG0016,REC137,SPK009,train,vad_v2_spk009,219.928,225.192,5.264,data/processed/segments/REC137/REC137_SEG0016.wav,reviewed,aneggar n l rexbar asebḥan iqedssen am mammec t ibarreḥ markus,no
REC138_SEG0001,REC138,SPK010,validation,awal_original_v1,3.0,6.0,3.0,data/processed/segments/REC138/REC138_SEG0001.wav,reviewed,ffɣent ijjen ṭraṭa n tḥenjirin ɣar reɛrassi,yes
REC138_SEG0002,REC138,SPK010,validation,awal_original_v1,6.0,9.0,3.0,data/processed/segments/REC138/REC138_SEG0002.wav,reviewed,beddent ttarf i ijjen ufeddan n yirden,yes
REC138_SEG0003,REC138,SPK010,validation,awal_original_v1,9.0,14.0,5.0,data/processed/segments/REC138/REC138_SEG0003.wav,reviewed,beddent ttarf i ufeddan nni n yirden,yes
REC138_SEG0004,REC138,SPK010,validation,awal_original_v1,14.0,19.0,5.0,data/processed/segments/REC138/REC138_SEG0004.wav,reviewed,u ca ṭenna as icten ṭenna as afeddan ittsemma bayen illa bab nnes labas xas,yes
REC138_SEG0005,REC138,SPK010,validation,awal_original_v1,19.0,22.0,3.0,data/processed/segments/REC138/REC138_SEG0005.wav,reviewed,iḍehhar dd ṭammurṭ d tameqqrant ijjen ufeddan n yirden ila axirih,yes
REC138_SEG0006,REC138,SPK010,validation,awal_original_v1,22.0,26.0,4.0,data/processed/segments/REC138/REC138_SEG0006.wav,reviewed,tuɣa deg ijjen rweqt xmi dd ɣa taweḍ ssabeyt ittɛawad remrak,yes
REC138_SEG0007,REC138,SPK010,validation,awal_original_v1,26.0,29.0,3.0,data/processed/segments/REC138/REC138_SEG0007.wav,reviewed,ijjen teḥrant icten zzaysent tennas mara yiwey ayi bab n ufeddan a,yes
REC138_SEG0008,REC138,SPK010,validation,awal_original_v1,29.0,34.0,5.0,data/processed/segments/REC138/REC138_SEG0008.wav,reviewed,ad as ggeɣ tamarraqt s ijjen tḥebbuyt n ubaw,yes
REC138_SEG0009,REC138,SPK010,validation,awal_original_v1,34.0,39.0,5.0,data/processed/segments/REC138/REC138_SEG0009.wav,reviewed,tenn n iḍen tennas aweddi necc mara yiwey ayi bab n winat a eh bab n ufeddan a,yes
REC138_SEG0010,REC138,SPK010,validation,awal_original_v1,39.0,45.0,6.0,data/processed/segments/REC138/REC138_SEG0010.wav,reviewed,ad as ggeɣ ijjen winat ittsemma ijjen teknift s ijjen tḥebbuyt n irden,yes
REC138_SEG0011,REC138,SPK010,validation,awal_original_v1,45.0,49.0,4.0,data/processed/segments/REC138/REC138_SEG0011.wav,reviewed,ten n nneḍni wis ṭraṭa ṭenna as mara yiwey ayi ad as jjeɣ aḥenjir ḍayes duru ḍi tenyart,yes
REC138_SEG0012,REC138,SPK010,validation,awal_original_v1,49.0,51.0,2.0,data/processed/segments/REC138/REC138_SEG0012.wav,reviewed,duru ḍi tenyart ixs ad yinni bi annahu ḍayes zzin niɣ ḍayes ittecceɣ dd zzayes zzin,yes
REC138_SEG0013,REC138,SPK010,validation,awal_original_v1,51.0,53.0,2.0,data/processed/segments/REC138/REC138_SEG0013.wav,reviewed,qqarn as ma ɣars duru ḍi tneyart,yes
REC138_SEG0014,REC138,SPK010,validation,awal_original_v1,54.0,55.0,1.0,data/processed/segments/REC138/REC138_SEG0014.wav,reviewed,xenni bab nni n ufeddan tuɣa ittesra yasent,yes
REC138_SEG0015,REC138,SPK010,validation,awal_original_v1,56.0,67.0,11.0,data/processed/segments/REC138/REC138_SEG0015.wav,reviewed,yiwey itent s ṭraṭa,yes
REC138_SEG0016,REC138,SPK010,validation,awal_original_v1,68.0,75.0,7.0,data/processed/segments/REC138/REC138_SEG0016.wav,reviewed,lmuhim arami tent yiwey ila axirih inna as i tenni d as innan ad as ggeɣ ijjen teknift s ijjen rḥebbet n irden inna as iwa egg ayi taknift ijjen teknift nni egg ayi tt s ijjen tḥebbuyt n irden teɛjez war tzemmar,yes
REC138_SEG0017,REC138,SPK010,validation,awal_original_v1,76.0,81.0,5.0,data/processed/segments/REC138/REC138_SEG0017.wav,reviewed,inna as i ten nneḍni i d as innan ad as ggeɣ tamarraqt s ijjen tḥebbuyt n ubaw inna as iwa egg dd tamarraqt s ijjen tḥebbuyt n ubaw,yes
REC138_SEG0018,REC138,SPK010,validation,awal_original_v1,81.0,84.0,3.0,data/processed/segments/REC138/REC138_SEG0018.wav,reviewed,ttɣir as ɛala ayyin ten nneḍni ha ɛejzent s ṭnayen idsent,yes
REC138_SEG0019,REC138,SPK010,validation,awal_original_v1,84.0,94.0,10.0,data/processed/segments/REC138/REC138_SEG0019.wav,reviewed,ten nnezḍni i d as innan ad as dd jjeɣ aḥenjir ɣars duru ḍi tenyart,yes
REC138_SEG0020,REC138,SPK010,validation,awal_original_v1,95.0,99.0,4.0,data/processed/segments/REC138/REC138_SEG0020.wav,reviewed,ad rajan ar ɣa taru li annahu war ssinen ca mamek dd ɣa ixreq uḥenjir nni fiɛlan armi dd ixreq uḥenjir nni ixreq dd ɣars duru ḍi tenyart,yes
REC138_SEG0021,REC138,SPK010,validation,awal_original_v1,99.0,101.0,2.0,data/processed/segments/REC138/REC138_SEG0021.wav,reviewed,xenni u t izrin amezwaru d ṭnayen nni n teḥramin ṭnayenni n temɣarin nni,yes
REC138_SEG0022,REC138,SPK010,validation,awal_original_v1,101.0,103.0,2.0,data/processed/segments/REC138/REC138_SEG0022.wav,reviewed,ɣirnt zzayes li annahu,yes
REC138_SEG0023,REC138,SPK010,validation,awal_original_v1,103.0,107.0,4.0,data/processed/segments/REC138/REC138_SEG0023.wav,reviewed,mya ḍi mya ad xasent yazzer,yes
REC138_SEG0024,REC138,SPK010,validation,awal_original_v1,107.0,116.0,9.0,data/processed/segments/REC138/REC138_SEG0024.wav,reviewed,arami tenni tkemmer awar nnes tejja dd aḥram ɣars duru ḍi tenyart,yes
