segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_paṭ,review_status,transcription,final_selection,mms_draft_raw,mms_draft_normalized,final_transcription,manual_review,transcription_notes
REC015_SEG0118,REC015,SPK001,train,vad_v1,966.072,979.048,12.976,data/processed/segments/REC015/REC015_SEG0118.wav,included,,no,"wxx rux d naway awər x ay ṭiḍuwra, niɣmur dasən qqarən iwdni mmi ṭfaɛidəd maziɣt qqarənas, ijbliyən, šan šus qawu jbliən qqarnas ay ṭiḍuwra, yinni igiḥaqqən zi ḍmura nnəɣ, aḥən ɛawran ay ḍuwra.",wxx rux d naway awer x ay ṭiḍuwra niɣmur dasen qqaren iwdni mmi ṭfaɛided maziɣt qqarenas ijbliyen can cus qawu jblien qqarnas ay ṭiḍuwra yinni igiḥaqqen zi ḍmura nneɣ aḥen ɛawran ay ḍuwra,,pending,
REC015_SEG0119,REC015,SPK001,train,vad_v1,979.768,991.624,11.856,data/processed/segments/REC015/REC015_SEG0119.wav,included,,no,"din iwdan qqarənasən yina yṭəɣ mura, aṭəɣ mura zɛma yṭ ḍ iɣəmmayi nəš məssnam wahim nəš a uxhənzu dəkkəd zi aṭ ḍimura, aḥənziḍ mura nnəɣ, ɛaqən ay ḍuwra.",din iwdan qqarenasen yina yṭeɣ mura aṭeɣ mura zɛma yṭ ḍ iɣemmayi nec messnam wahim nec a uxhenzu dekked zi aṭ ḍimura aḥenziḍ mura nneɣ ɛaqen ay ḍuwra,,pending,
REC015_SEG0120,REC015,SPK001,train,vad_v1,992.44,1004.104,11.664,data/processed/segments/REC015/REC015_SEG0120.wav,included,,no,"mimmi ɛaqən kur ij, ši ataf ḍɛaqən zi jjuɛ, ši ataf dɛaqən z-umənɣi, si ši ɛaqən zi zi ddəj, ši ɛaqən zi z-umšu nšəf, kur ij.",mimmi ɛaqen kur ij ci ataf ḍɛaqen zi jjuɛ ci ataf dɛaqen z umenɣi si ci ɛaqen zi zi ddej ci ɛaqen zi z umcu ncef kur ij,,pending,
REC015_SEG0121,REC015,SPK001,train,vad_v1,1006.136,1017.0,10.864,data/processed/segments/REC015/REC015_SEG0121.wav,included,,no,ḍa tafəḍ raqmawaṭ tfəḍ  ijjən ḍəsɛa tafəḍ ginyəs bnizajal bniziyyadbəni buzrab n ruxiyənnay.,ḍa tafeḍ raqmawaṭ tfeḍ ijjen ḍesɛa tafeḍ ginyes bnizajal bniziyyadbeni buzrab n ruxiyennay,,pending,
REC015_SEG0122,REC015,SPK001,train,vad_v1,1017.464,1021.704,4.24,data/processed/segments/REC015/REC015_SEG0122.wav,included,,no,"aməjəa dafəḍ bnay, zaɛma dəkkəd zziyəḍma ziɣ tna bbən.",amejea dafeḍ bnay zaɛma dekked zziyeḍma ziɣ tna bben,,pending,
REC015_SEG0123,REC015,SPK001,train,vad_v1,1022.456,1026.6,4.144,data/processed/segments/REC015/REC015_SEG0123.wav,included,,no,bənḥəddu bənɛəlla lbənqədduf zəɛmaɣ mmis familya.,benḥeddu benɛella lbenqedduf zeɛmaɣ mmis familya,,pending,
REC015_SEG0124,REC015,SPK001,train,vad_v1,1027.416,1031.176,3.76,data/processed/segments/REC015/REC015_SEG0124.wav,included,,no,ruxəm wa dašum nnixu nəzharu waɛəqbi iruji tiray am familya.,ruxem wa dacum nnixu nezharu waɛeqbi iruji tiray am familya,,pending,
REC015_SEG0125,REC015,SPK001,train,vad_v1,1031.576,1046.08,14.504,data/processed/segments/REC015/REC015_SEG0125.wav,included,,no,"aqbir ytiray zi iwdan igəqədrən x wayawya, zi mizi iməjəɣ afəɣbanay zajəl qa ɣas ayṭ zajəl, aḍ ziyyat ayṭ wu zra ayṭ səlman, zɛn ayṭ sriman, ayṭəɣrir ayṭmənnsu, aṭ sməḥ yṭxaləd aṭ razin.",aqbir ytiray zi iwdan igeqedren x wayawya zi mizi imejeɣ afeɣbanay zajel qa ɣas ayṭ zajel aḍ ziyyat ayṭ wu zra ayṭ selman zɛn ayṭ sriman ayṭeɣrir ayṭmennsu aṭ smeḥ yṭxaled aṭ razin,,pending,
REC015_SEG0126,REC015,SPK001,train,vad_v1,1046.08,1052.232,6.152,data/processed/segments/REC015/REC015_SEG0126.wav,included,,no,"ayṭ mizay ḍ tiqəbbarin, tiqəbbarin təkkuḥin mizi kkənd zi familyah id iɛaqən zi ḍmura nnəɣ.",ayṭ mizay ḍ tiqebbarin tiqebbarin tekkuḥin mizi kkend zi familyah id iɛaqen zi ḍmura nneɣ,,pending,
REC015_SEG0127,REC015,SPK001,train,vad_v1,1052.824,1062.0,9.176,data/processed/segments/REC015/REC015_SEG0127.wav,included,,no,"ixəssaɣad təssnəḍ, iwḍanəm jaɣad dḍan ḍmurṭ ixran uzəmma ḍaḥan ay ḍuwra, məra raḥan y duwra dad inəmṭən,ad inraxan, ixəssaad tafəd.",ixessaɣad tessneḍ iwḍanem jaɣad dḍan ḍmurṭ ixran uzemma ḍaḥan ay ḍuwra mera raḥan y duwra dad inemṭen ad inraxan ixessaad tafed,,pending,
REC015_SEG0128,REC015,SPK001,train,vad_v1,1062.0,1068.872,6.872,data/processed/segments/REC015/REC015_SEG0128.wav,included,,no,təsgurḍ damurṭ iwaṭayən ḍamurṭ ixəssaɣ ataf ad gwan yəs iɣzan.,tesgurḍ damurṭ iwaṭayen ḍamurṭ ixessaɣ ataf ad gwan yes iɣzan,,pending,
REC015_SEG0129,REC015,SPK001,train,vad_v1,1069.72,1078.952,9.232,data/processed/segments/REC015/REC015_SEG0129.wav,included,,no,"aməji ɣa yəwqəɛ šumənɣiḍ niɣ šum šun šəf, ɛad ḍi rəggwan yəwdan yḍuwra, aw gərən ziwdan, rəḥmuṭən n ṭəṭfan.",ameji ɣa yewqeɛ cumenɣiḍ niɣ cum cun cef ɛad ḍi reggwan yewdan yḍuwra aw geren ziwdan reḥmuṭen n ṭeṭfan,,pending,
REC015_SEG0130,REC015,SPK001,train,vad_v1,1079.768,1083.72,3.952,data/processed/segments/REC015/REC015_SEG0130.wav,included,,no,"saba yənni idi i əqqiməndin nəqqarəs, ayṭ-iḍura.",saba yenni idi i eqqimendin neqqares ayṭ iḍura,,pending,
REC015_SEG0131,REC015,SPK001,train,vad_v1,1083.896,1094.76,10.864,data/processed/segments/REC015/REC015_SEG0131.wav,included,,no,"niɣ am wəqqarən rəbɛad n iwdan imiṣfaəḍ d mazixt, qa nək ijjen bəlliyə nəš usən qqabu ijjen bliyən qaraasən ayṭ iḍura, niɣ yt-ɣəmmurəɣ.",niɣ am weqqaren rebɛad n iwdan imiṣfaeḍ d mazixt qa nek ijjen belliye nec usen qqabu ijjen bliyen qaraasen ayṭ iḍura niɣ yt ɣemmureɣ,,pending,
REC015_SEG0132,REC015,SPK001,train,vad_v1,1096.376,1101.096,4.72,data/processed/segments/REC015/REC015_SEG0132.wav,included,,no,ruxrad n snin ḍ iqəssisi nsən attas ɛaḍ imkkərn šin fidyu nna nixasən nəssiwər.,ruxrad n snin ḍ iqessisi nsen attas ɛaḍ imkkern cin fidyu nna nixasen nessiwer,,pending,
REC015_SEG0133,REC015,SPK001,train,vad_v1,1102.008,1110.568,8.56,data/processed/segments/REC015/REC015_SEG0133.wav,included,,no,waxxa anqarəb daṭanjaru ḍin təsməɣ yinaɣ iḍurana iḍura.,waxxa anqareb daṭanjaru ḍin tesmeɣ yinaɣ iḍurana iḍura,,pending,
REC015_SEG0134,REC015,SPK001,train,vad_v1,1111.224,1123.144,11.92,data/processed/segments/REC015/REC015_SEG0134.wav,included,,no,"qarbən attas ad titwan, iḍuraya nnəɣni qarbən attas ad tanjəɣ, ra ḍyinaɣ yuwḍan qarənasən jbala məša jbala, lla qaasən ayṭ idura, ḍufiḍ bəniɣ ni banay asən gumšan ayṭ.",qarben attas ad titwan iḍuraya nneɣni qarben attas ad tanjeɣ ra ḍyinaɣ yuwḍan qarenasen jbala meca jbala lla qaasen ayṭ idura ḍufiḍ beniɣ ni banay asen gumcan ayṭ,,pending,
REC015_SEG0135,REC015,SPK001,train,vad_v1,1123.928,1137.416,13.488,data/processed/segments/REC015/REC015_SEG0135.wav,included,,no,"am jara d xza ḍ ruxḍa raqəmswsḍmənyaṭəsɛa,atafəḍ raṭaɛ n familyaṭ i d-gyuwan zi hmura nnəɣ, aqa ḍmənya taf ddi n banisɛida.",am jara d xza ḍ ruxḍa raqemswsḍmenyaṭesɛa atafeḍ raṭaɛ n familyaṭ i d gyuwan zi hmura nneɣ aqa ḍmenya taf ddi n banisɛida,,pending,
REC015_SEG0136,REC015,SPK001,train,vad_v1,1137.944,1147.08,9.136,data/processed/segments/REC015/REC015_SEG0136.wav,included,,no,dəḍa yəra ḍ familyaṭ nniy ṭ sɛiḍ i iɛaqən zi ṭmurṭ nnə aḥən ḍan izzun aḍgən ḍaqbiš sən ixəf nsən xajin ban isɛid.,deḍa yera ḍ familyaṭ nniy ṭ sɛiḍ i iɛaqen zi ṭmurṭ nne aḥen ḍan izzun aḍgen ḍaqbic sen ixef nsen xajin ban isɛid,,pending,
REC015_SEG0137,REC015,SPK001,train,vad_v1,1147.16,1159.56,12.4,data/processed/segments/REC015/REC015_SEG0137.wav,included,,no,"ṭ təɛrus, ṭ təɛrus wumi ɣa ɛaɛqən zi jjuɛ, aḥəndin qqim ndin aqa yin ḍin ban ɛrus, maš ban ɛrus, iməqqa n ban ɛrus, ṭ ərus, bən, niɣ banay təggət, i familya.",ṭ teɛrus ṭ teɛrus wumi ɣa ɛaɛqen zi jjuɛ aḥendin qqim ndin aqa yin ḍin ban ɛrus mac ban ɛrus imeqqa n ban ɛrus ṭ erus ben niɣ banay tegget i familya,,pending,
REC015_SEG0138,REC015,SPK001,train,vad_v1,1160.248,1167.176,6.928,data/processed/segments/REC015/REC015_SEG0138.wav,included,,no,"a am lliɣan xsaɛawḍaynəṭ-nnəɣni atəfḍ rəbɛaṭ ay wəs aḍratin, wəs aḍratin bami wər yaḍəl.",a am lliɣan xsaɛawḍayneṭ nneɣni atefḍ rebɛaṭ ay wes aḍratin wes aḍratin bami wer yaḍel,,pending,
REC015_SEG0139,REC015,SPK001,train,vad_v1,1167.416,1177.352,9.936,data/processed/segments/REC015/REC015_SEG0139.wav,included,,no,bənni wər yaɣəl aḍ ḍha yraɣ familyaṭ nyṭ wa yaɣər imkkən ar awərənd ssi zumənɣan yəjjuɛ nišən məsrṭ awrən ayḍura.,benni wer yaɣel aḍ ḍha yraɣ familyaṭ nyṭ wa yaɣer imkken ar awerend ssi zumenɣan yejjuɛ nicen mesrṭ awren ayḍura,,pending,
REC015_SEG0140,REC015,SPK001,train,vad_v1,1177.784,1183.784,6.0,data/processed/segments/REC015/REC015_SEG0140.wav,included,,no,jin arazun ad jan aqbir ixəf nsən imkənnu ufin bu isəm xakinnər a ns-n ibəni wər yaɣə lwaḥ.,jin arazun ad jan aqbir ixef nsen imkennu ufin bu isem xakinner a ns n ibeni wer yaɣe lwaḥ,,pending,
REC015_SEG0141,REC015,SPK001,train,vad_v1,1184.664,1186.696,2.032,data/processed/segments/REC015/REC015_SEG0141.wav,included,,no,yinna qqaḥ qiṭi ḍura.,yinna qqaḥ qiṭi ḍura,,pending,
REC015_SEG0142,REC015,SPK001,train,vad_v1,1187.384,1195.336,7.952,data/processed/segments/REC015/REC015_SEG0142.wav,included,,no,"twəḥsabən ḍimənɛaq, ḍ imənɛaq zi ḍmura nnəɣ, a ninay, ra ḍ yinnay, zɛma ḍ yifin.",tweḥsaben ḍimenɛaq ḍ imenɛaq zi ḍmura nneɣ a ninay ra ḍ yinnay zɛma ḍ yifin,,pending,
REC015_SEG0143,REC015,SPK001,train,vad_v1,1195.96,1204.802,8.842,data/processed/segments/REC015/REC015_SEG0143.wav,included,,no,"ra yinnay ḍ iwdan nwəm, maša qbiryind iqəbbarin nsən tikkuḥin ig ṭura.",ra yinnay ḍ iwdan nwem maca qbiryind iqebbarin nsen tikkuḥin ig ṭura,,pending,
REC016_SEG0001,REC016,SPK001,train,vad_v1,0.216,9.0,8.784,data/processed/segments/REC016/REC016_SEG0001.wav,included,,no,ammuḍašum nniɣ mər yufiɣ ataf ismaɣ i rifyan ə ṭnəqqarši attas nibḍan amjəgasən ɣar ḍəmsakad iyqqar aki wa šək ma ḍayəfi.,ammuḍacum nniɣ mer yufiɣ ataf ismaɣ i rifyan e ṭneqqarci attas nibḍan amjegasen ɣar ḍemsakad iyqqar aki wa cek ma ḍayefi,,pending,
REC016_SEG0002,REC016,SPK001,train,vad_v1,9.592,16.936,7.344,data/processed/segments/REC016/REC016_SEG0002.wav,included,,no,"xamman i tməɛqarən maš ɣa rif rifa ydəkkəd zi awər, arif, arif dəkkəd zi ṭaɛəft arrifs ɛḍa kampu.",xamman i tmeɛqaren mac ɣa rif rifa ydekked zi awer arif arif dekked zi ṭaɛeft arrifs ɛḍa kampu,,pending,
REC016_SEG0003,REC016,SPK001,train,vad_v1,17.752,28.776,11.024,data/processed/segments/REC016/REC016_SEG0003.wav,included,,no,"ɛaninay, məra ḍqqaḍibu nnəɣnišək ma ḍayfəd qašək ma ḍa kampiw,maš adn aṭṭṭas n-iwḍan ətiɛišən šig lkampuw, tɛšən  təmsaṭ, tɛšə  təmsaṭ ni tiɛišən ɣdara muxi zirifiyən.",ɛaninay mera ḍqqaḍibu nneɣnicek ma ḍayfed qacek ma ḍa kampiw mac adn aṭṭṭas n iwḍan etiɛicen cig lkampuw tɛcen temsaṭ tɛce temsaṭ ni tiɛicen ɣdara muxi zirifiyen,,pending,
REC016_SEG0004,REC016,SPK001,train,vad_v1,29.528,41.0,11.472,data/processed/segments/REC016/REC016_SEG0004.wav,included,,no,"ijjən ijjen ura daṭən ad təfṭ qad zzhayfi, məra ṭṭəḥənja ṭtarifiṭ attas irifiyən niɣ tirifiyən, xaruɣa zuhuḍa h umrəɣ, manisam, iraqqarn iməzgura ixəṭnsən.",ijjen ijjen ura daṭen ad tefṭ qad zzhayfi mera ṭṭeḥenja ṭtarifiṭ attas irifiyen niɣ tirifiyen xaruɣa zuhuḍa h umreɣ manisam iraqqarn imezgura ixeṭnsen,,pending,
REC016_SEG0005,REC016,SPK001,train,vad_v1,42.488,45.384,2.896,data/processed/segments/REC016/REC016_SEG0005.wav,included,,no,a  əməzgara wər uqqarən ša yə rifyən ixəf nsəm.,a emezgara wer uqqaren ca ye rifyen ixef nsem,,pending,
REC016_SEG0006,REC016,SPK001,train,vad_v1,46.392,53.544,7.152,data/processed/segments/REC016/REC016_SEG0006.wav,included,,no,"isəm nni rifiyən yəlla amukdiḍha, iḍi nnəsn n ḍin rəbɛadi qqarənək aməzgarura qqarən, imaziɣən ixəf nsenlb.",isem nni rifiyen yella amukdiḍha iḍi nnesn n ḍin rebɛadi qqarenek amezgarura qqaren imaziɣen ixef nsenlb,,pending,
REC016_SEG0007,REC016,SPK001,train,vad_v1,53.56,64.104,10.544,data/processed/segments/REC016/REC016_SEG0007.wav,included,,no,"inəsninər yərəqqan ixəf nsən imaziɣən, mašanɣd awər numaziɣ amaziɣ niɣ imaziɣən ixəssa ɣas ṭəssnəd rmaɛna nsən, wər jiši ḍ qqaɛḍ zi ṭṭaf.",inesniner yereqqan ixef nsen imaziɣen macanɣd awer numaziɣ amaziɣ niɣ imaziɣen ixessa ɣas ṭessned rmaɛna nsen wer jici ḍ qqaɛḍ zi ṭṭaf,,pending,
REC016_SEG0008,REC016,SPK001,train,vad_v1,64.184,71.08,6.896,data/processed/segments/REC016/REC016_SEG0008.wav,included,,no,"amaziɣ, awar amaziɣ nəqqart n šnizəɛməɣ abnadəm, a pərsən, zəɛməɣ pərsən, bnadəm.",amaziɣ awar amaziɣ neqqart n cnizeɛmeɣ abnadem a persen zeɛmeɣ persen bnadem,,pending,
REC016_SEG0009,REC016,SPK001,train,vad_v1,72.44,78.728,6.288,data/processed/segments/REC016/REC016_SEG0009.wav,included,,no,"ḍ amaziɣ attas imaziɣən, parsəns, maša man isəm yərawšin ixəf nsən.",ḍ amaziɣ attas imaziɣen parsens maca man isem yerawcin ixef nsen,,pending,
REC016_SEG0010,REC016,SPK001,train,vad_v1,79.16,89.352,10.192,data/processed/segments/REC016/REC016_SEG0010.wav,included,,no,"wax, rux ruḥ ma nəssən manisa miraqqarən ixəf nsəm dɣya ɣ s-g šən ḥaqq dɣiya ɣs dəɣəriḍ,məra ḍəɣridɣaš iɛajanud ani drisən.",wax rux ruḥ ma nessen manisa miraqqaren ixef nsem dɣya ɣ s g cen ḥaqq dɣiya ɣs deɣeriḍ mera ḍeɣridɣac iɛajanud ani drisen,,pending,
REC016_SEG0011,REC016,SPK001,train,vad_v1,89.72,99.112,9.392,data/processed/segments/REC016/REC016_SEG0011.wav,included,,no,"ḥqyənni qyənni ussin lmazixt addris, idrisan zɛmaɣ lkitab niɣ lkutub, s lmazixt qadas adris niɣ, ədrisən.",ḥqyenni qyenni ussin lmazixt addris idrisan zɛmaɣ lkitab niɣ lkutub s lmazixt qadas adris niɣ edrisen,,pending,
REC016_SEG0012,REC016,SPK001,train,vad_v1,99.704,110.312,10.608,data/processed/segments/REC016/REC016_SEG0012.wav,included,,no,"waxbətətəssnəḍ mušara qqarən ixəf nssan aməzgaradəɣyya əxsənḍəɣrid, wɣar məra dɣi šiḥajan i ḍrisən niḍn bəšətšiḥaja ḍəḍmuran nxum ataf d əsmawənad ḍhhan.",waxbetetessneḍ mucara qqaren ixef nssan amezgaradeɣyya exsenḍeɣrid wɣar mera dɣi ciḥajan i ḍrisen niḍn becetciḥaja ḍeḍmuran nxum ataf d esmawenad ḍhhan,,pending,
REC016_SEG0013,REC016,SPK001,train,vad_v1,110.712,121.576,10.864,data/processed/segments/REC016/REC016_SEG0013.wav,included,,no,"waxxa ruxanəxza k ijjen mapa, xarita n-uməzgharu, xaritaya niɣ maṭpa n impəraturiya rumya.",waxxa ruxanexza k ijjen mapa xarita n umezgharu xaritaya niɣ maṭpa n imperaturiya rumya,,pending,
REC016_SEG0014,REC016,SPK001,train,vad_v1,122.168,133.896,11.728,data/processed/segments/REC016/REC016_SEG0014.wav,included,,no,"yina ḍirumyən ra irumyən, amja anəxzaɛm yəja ṭamurṭ nwə ataf ddih  iɣmayiɣ ḍədgəṭin, ḍədwəɛṭin ḍin ira tirin iməzgwura nwəm.",yina ḍirumyen ra irumyen amja anexzaɛm yeja ṭamurṭ nwe ataf ddih iɣmayiɣ ḍedgeṭin ḍedweɛṭin ḍin ira tirin imezgwura nwem,,pending,
REC016_SEG0015,REC016,SPK001,train,vad_v1,134.648,135.976,1.328,data/processed/segments/REC016/REC016_SEG0015.wav,included,,no,amjaɣa n qqarəḍ.,amjaɣa n qqareḍ,,pending,
REC016_SEG0016,REC016,SPK001,train,vad_v1,136.856,144.616,7.76,data/processed/segments/REC016/REC016_SEG0016.wav,included,,no,"aḍam xandənnay atafa ḍ-ginḍi n mariṭanya, maš mariṭanya isəm jin ṭ waha yallah mukdiḍha, yənni ḍ išəttiḥən.",aḍam xandennay atafa ḍ ginḍi n mariṭanya mac mariṭanya isem jin ṭ waha yallah mukdiḍha yenni ḍ icettiḥen,,pending,
REC016_SEG0017,REC016,SPK001,train,vad_v1,145.816,159.688,13.872,data/processed/segments/REC016/REC016_SEG0017.wav,included,,no,"rux a nəxza manisəm i nəssən nəšnin, z--gməzgwara nwəm ṭamurṭ nu juširan qqaras mawritanya, lla, ṭamurṭ nwu ira n qqaras aməzgaru nšu.",rux a nexza manisem i nessen necnin z gmezgwara nwem ṭamurṭ nu juciran qqaras mawritanya lla ṭamurṭ nwu ira n qqaras amezgaru ncu,,pending,
REC016_SEG0018,REC016,SPK001,train,vad_v1,160.472,169.896,9.424,data/processed/segments/REC016/REC016_SEG0018.wav,included,,no,"nxu naɣ ira nəqqaras massinya, massinya, ḍɣia ad tɛəqqrəd, minzi njaɣ aḍaḥəd ijən n təmsa nayṭ wa yaɣər.",nxu naɣ ira neqqaras massinya massinya ḍɣia ad tɛeqqred minzi njaɣ aḍaḥed ijjen n temsa nayṭ wa yaɣer,,pending,
REC016_SEG0019,REC016,SPK001,train,vad_v1,171.352,172.36,1.008,data/processed/segments/REC016/REC016_SEG0019.wav,included,,no,addafəḍ.,addafeḍ,,pending,
REC016_SEG0020,REC016,SPK001,train,vad_v1,173.24,180.584,7.344,data/processed/segments/REC016/REC016_SEG0020.wav,included,,no,"jindi ijjen n təmsa qqarnas masiniya ḍakkuḥt, masiniya ɣawar masinya məra s-kugḥət qadas ta masint.",jindi ijjen n temsa qqarnas masiniya ḍakkuḥt masiniya ɣawar masinya mera s kugḥet qadas ta masint,,pending,
REC016_SEG0021,REC016,SPK001,train,vad_v1,181.496,185.256,3.76,data/processed/segments/REC016/REC016_SEG0021.wav,included,,no,dtəm ssaɣ ntta masindzəɛmaɣ masinya d akkuḥt.,dtem ssaɣ ntta masindzeɛmaɣ masinya d akkuḥt,,pending,
REC016_SEG0022,REC016,SPK001,train,vad_v1,185.304,197.096,11.792,data/processed/segments/REC016/REC016_SEG0022.wav,included,,no,minzi ṭwayəɣər n tamasindira t ɣirən ṭṭəfn ddunya ṭəkmər iwa ddunya nsninəra ssnənt ɣar zi ṭmurṭ nsən walqa ṭwaəɣərn tamasinnt am uxhənzəɣ nsninərəggurn šəg ɣarwa.,minzi ṭwayeɣer n tamasindira t ɣiren ṭṭefn ddunya ṭekmer iwa ddunya nsninera ssnent ɣar zi ṭmurṭ nsen walqa ṭwaeɣern tamasinnt am uxhenzeɣ nsninereggurn ceg ɣarwa,,pending,
REC016_SEG0023,REC016,SPK001,train,vad_v1,197.752,211.592,13.84,data/processed/segments/REC016/REC016_SEG0023.wav,included,,no,"šiddruswa masinya, masinya məra s-kuw ḥətt ta masint, aniyəni ṭmurṭ nnu irəqqaənasən aməzgara, nxu niɣ, masinya, ḍ yinni iwdan məra ḍaɛzu d-ggidrisən, adtafəṭ qqarənas i hmurṭ nni aṭlas.",ciddruswa masinya masinya mera s kuw ḥett ta masint aniyeni ṭmurṭ nnu ireqqaenasen amezgara nxu niɣ masinya ḍ yinni iwdan mera ḍaɛzu d ggidrisen adtafeṭ qqarenas i hmurṭ nni aṭlas,,pending,
REC016_SEG0024,REC016,SPK001,train,vad_v1,212.056,217.64,5.584,data/processed/segments/REC016/REC016_SEG0024.wav,included,,no,"aṭlas, nni amjəɣ ad ɣarḍ  idris nnəɣni adtafəṭ qqarənas ḍamurṭ nhəraqliya.",aṭlas nni amjeɣ ad ɣarḍ idris nneɣni adtafeṭ qqarenas ḍamurṭ nheraqliya,,pending,
REC016_SEG0025,REC016,SPK001,train,vad_v1,218.296,219.336,01.04,data/processed/segments/REC016/REC016_SEG0025.wav,included,,no,hur aqliya.,hur aqliya,,pending,
REC016_SEG0026,REC016,SPK001,train,vad_v1,219.96,233.288,13.328,data/processed/segments/REC016/REC016_SEG0026.wav,included,,no,"mizay ədrisənnin iməzgura, ira tarri n kas, am jiɣ ad aḥədsu ɣa rabuw, ad nəgar utənddunya aḍyən dafəd nnayn ipillarən nhər aqlis, idiṭən diy nhər aqlis.",mizay edrisennin imezgura ira tarri n kas am jiɣ ad aḥedsu ɣa rabuw ad negar utenddunya aḍyen dafed nnayn ipillaren nher aqlis idiṭen diy nher aqlis,,pending,
REC016_SEG0027,REC016,SPK001,train,vad_v1,233.496,240.2,6.704,data/processed/segments/REC016/REC016_SEG0027.wav,included,,no,"iraqlis, isəm iḍi yisəm, n iməzwara nwəəraqlisəraqlis.",iraqlis isem iḍi yisem n imezwara nweeraqliseraqlis,,pending,
REC016_SEG0028,REC016,SPK001,train,vad_v1,241.208,254.888,13.68,data/processed/segments/REC016/REC016_SEG0028.wav,included,,no,"nahərkulis n hirq muyməhraklis, nətta amukətɛawadən yiradazəjiḍnuməzgaru aḍinaṭṭs n təmsaṭ ihaḍin attasn ḍiməsrayin xa idəɣnayənipilan.",naherkulis n hirq muymehraklis netta amuketɛawaden yiradazejiḍnumezgaru aḍinaṭṭs n temsaṭ ihaḍin attasn ḍimesrayin xa ideɣnayenipilan,,pending,
REC016_SEG0029,REC016,SPK001,train,vad_v1,255.0,259.528,4.528,data/processed/segments/REC016/REC016_SEG0029.wav,included,,no,ijaɣa ijn upila əmkən isibiyya ij ijn upila iki ḍ yṭiṭwən.,ijaɣa ijn upila emken isibiyya ij ijn upila iki ḍ yṭiṭwen,,pending,
REC016_SEG0030,REC016,SPK001,train,vad_v1,260.344,262.728,2.384,data/processed/segments/REC016/REC016_SEG0030.wav,included,,no,xa ma ak yṭanj ussin lmuhim.,xa ma ak yṭanj ussin lmuhim,,pending,
REC016_SEG0031,REC016,SPK001,train,vad_v1,263.0,277.392,14.392,data/processed/segments/REC016/REC016_SEG0031.wav,included,,no,"xa iraqqaniwa yuwya mjəɣ ḍaḥəḍ s-uɣarabaw aḍ nəgarun ddunya, adafəṭ, nnayən sipilan nni i ḍminzi ɣa d-ssnəḍ, ira xəḍrəd awnəgarun dunya qa aməzgar unəsnin ər dɣirən ša ḍn ḍamurṭ a ḍihamin qanəs.",xa iraqqaniwa yuwya mjeɣ ḍaḥeḍ s uɣarabaw aḍ negarun ddunya adafeṭ nnayen sipilan nni i ḍminzi ɣa d ssneḍ ira xeḍred awnegarun dunya qa amezgar unesnin er dɣiren ca ḍn ḍamurṭ a ḍihamin qanes,,pending,
REC016_SEG0032,REC016,SPK001,train,vad_v1,277.392,289.8,12.408,data/processed/segments/REC016/REC016_SEG0032.wav,included,,no,"ṭamurṭ amirika nətn ɛad hirussinən šimaniynni nətna nəra tɣirən ḍinyəs tasmaṭanja, ira dɣərən ṭamurṭ nnə ira tənnay tanjarut ntənya.",ṭamurṭ amirika netn ɛad hirussinen cimaniynni netna nera tɣiren ḍinyes tasmaṭanja ira dɣeren ṭamurṭ nne ira tennay tanjarut ntenya,,pending,
